K9A0A1;43.978;-78.172;"cobourg"
K9A0A2;43.964;-78.156;"cobourg"
K9A0A3;43.962;-78.145;"cobourg"
K9A0A4;43.962;-78.147;"cobourg"
K9A0A5;43.997;-78.173;"cobourg"
K9A0A6;43.973;-78.166;"cobourg"
K9A0A7;43.982;-78.17;"cobourg"
K9A0A8;43.977;-78.197;"cobourg"
K9A0A9;43.964;-78.168;"cobourg"
K9A0B1;43.968;-78.208;"cobourg"
K9A0B2;43.968;-78.209;"cobourg"
K9A0B3;43.985;-78.173;"cobourg"
K9A0B4;43.969;-78.174;"cobourg"
K9A0B6;43.959;-78.167;"cobourg"
K9A0B8;43.981;-78.18;"cobourg"
K9A0B9;43.973;-78.18;"cobourg"
K9A0C1;43.967;-78.207;"cobourg"
K9A0C2;43.967;-78.208;"cobourg"
K9A0C3;43.967;-78.208;"cobourg"
K9A0C4;43.958;-78.17;""
K9A0C5;43.978;-78.171;"cobourg"
K9A0C6;43.968;-78.204;"cobourg"
K9A0C7;43.966;-78.205;"cobourg"
K9A0C8;43.966;-78.205;"hamilton"
K9A0C9;43.993;-78.179;"hamilton"
K9A0E1;43.967;-78.175;"cobourg"
K9A0E2;43.964;-78.204;"cobourg"
K9A0E3;43.964;-78.157;"cobourg"
K9A0E4;43.986;-78.171;"cobourg"
K9A0E9;43.96;-78.133;"cobourg"
K9A0G1;43.967;-78.158;"cobourg"
K9A0H1;43.964;-78.148;"cobourg"
K9A1A0;43.973;-78.198;"cobourg"
K9A1A1;43.979;-78.166;"cobourg"
K9A1A2;43.98;-78.162;"cobourg"
K9A1A3;43.98;-78.162;"cobourg"
K9A1A4;43.98;-78.165;"cobourg"
K9A1A5;43.98;-78.164;"cobourg"
K9A1A6;43.98;-78.164;"cobourg"
K9A1A7;43.981;-78.162;"cobourg"
K9A1A8;43.982;-78.161;"cobourg"
K9A1A9;43.983;-78.161;"cobourg"
K9A1B1;43.979;-78.16;"cobourg"
K9A1B2;43.979;-78.162;"cobourg"
K9A1B3;43.979;-78.161;"cobourg"
K9A1B4;43.974;-78.154;"cobourg"
K9A1B5;43.974;-78.154;"cobourg"
K9A1B6;43.971;-78.159;"cobourg"
K9A1B7;43.971;-78.159;"cobourg"
K9A1B8;43.966;-78.168;"cobourg"
K9A1B9;43.968;-78.163;"cobourg"
K9A1C1;43.967;-78.164;"cobourg"
K9A1C2;43.966;-78.166;"cobourg"
K9A1C3;43.966;-78.162;"cobourg"
K9A1C4;43.966;-78.163;"cobourg"
K9A1C5;43.967;-78.161;"cobourg"
K9A1C6;43.964;-78.167;"cobourg"
K9A1C7;43.964;-78.167;"cobourg"
K9A1C8;43.965;-78.163;"cobourg"
K9A1C9;43.965;-78.166;"cobourg"
K9A1E1;43.965;-78.164;"cobourg"
K9A1E2;43.966;-78.162;"cobourg"
K9A1E4;43.966;-78.16;"cobourg"
K9A1E5;43.966;-78.159;"cobourg"
K9A1E6;43.964;-78.168;"cobourg"
K9A1E7;43.967;-78.158;"cobourg"
K9A1E8;43.967;-78.157;"cobourg"
K9A1E9;43.964;-78.168;"cobourg"
K9A1G1;43.967;-78.155;"cobourg"
K9A1G2;43.967;-78.154;"cobourg"
K9A1G3;43.967;-78.168;"cobourg"
K9A1G4;43.964;-78.164;"cobourg"
K9A1G5;43.965;-78.162;"cobourg"
K9A1G6;43.965;-78.162;"cobourg"
K9A1G7;43.965;-78.162;"cobourg"
K9A1G8;43.963;-78.166;"cobourg"
K9A1G9;43.963;-78.167;"cobourg"
K9A1H0;44.029;-77.74;"brighton"
K9A1H1;43.963;-78.165;"cobourg"
K9A1H2;43.963;-78.165;"cobourg"
K9A1H3;43.964;-78.162;"cobourg"
K9A1H4;43.964;-78.162;"cobourg"
K9A1H5;43.964;-78.16;"cobourg"
K9A1H6;43.964;-78.159;"cobourg"
K9A1H7;43.965;-78.158;"cobourg"
K9A1H8;43.965;-78.156;"cobourg"
K9A1H9;43.962;-78.166;"cobourg"
K9A1I9;43.997;-78.173;"hamilton"
K9A1J1;43.962;-78.165;"cobourg"
K9A1J2;43.962;-78.164;"cobourg"
K9A1J3;43.963;-78.161;"cobourg"
K9A1J4;43.963;-78.161;"cobourg"
K9A1J5;43.963;-78.161;"cobourg"
K9A1J6;43.963;-78.159;"cobourg"
K9A1J7;43.963;-78.159;"cobourg"
K9A1J8;43.964;-78.157;"cobourg"
K9A1J9;43.968;-78.148;"cobourg"
K9A1K1;43.967;-78.15;"cobourg"
K9A1K2;43.966;-78.147;"cobourg"
K9A1K3;43.966;-78.148;"cobourg"
K9A1K4;43.96;-78.165;"cobourg"
K9A1K5;43.961;-78.164;"cobourg"
K9A1K6;43.96;-78.165;"cobourg"
K9A1K7;43.96;-78.165;"cobourg"
K9A1K8;43.961;-78.161;"cobourg"
K9A1K9;43.961;-78.163;"cobourg"
K9A1L1;43.961;-78.163;"cobourg"
K9A1L2;43.961;-78.162;"cobourg"
K9A1L3;43.961;-78.16;"cobourg"
K9A1L4;43.961;-78.16;"cobourg"
