M9A0A1;43.644;-79.53;"etobicoke"
M9A0A2;43.644;-79.53;"etobicoke"
M9A0A3;43.644;-79.53;"etobicoke"
M9A0A4;43.644;-79.53;"etobicoke"
M9A0A5;43.645;-79.53;"etobicoke"
M9A0A6;43.65;-79.529;"etobicoke"
M9A0A7;43.643;-79.532;"etobicoke"
M9A0A8;43.671;-79.553;"etobicoke"
M9A0A9;43.671;-79.553;"etobicoke"
M9A0B1;43.643;-79.532;"etobicoke"
M9A0B2;43.644;-79.533;"etobicoke"
M9A0B3;43.644;-79.533;"etobicoke"
M9A0B4;43.668;-79.532;"etobicoke"
M9A0B5;43.644;-79.533;"toronto"
M9A0B6;43.643;-79.532;"toronto"
M9A0C1;43.662;-79.528;"etobicoke"
M9A0C3;43.631;-79.505;"etobicoke"
M9A0C4;43.66;-79.517;"etobicoke"
M9A0G5;43.65;-79.527;"toronto"
M9A1A0;43.664;-79.531;"etobicoke"
M9A1A1;43.619;-79.557;"etobicoke"
M9A1A2;43.643;-79.53;"etobicoke"
M9A1A3;43.649;-79.528;"etobicoke"
M9A1A4;43.635;-79.545;"etobicoke"
M9A1A5;43.652;-79.522;"etobicoke"
M9A1A6;43.651;-79.528;"etobicoke"
M9A1A7;43.644;-79.535;"etobicoke"
M9A1A8;43.651;-79.527;"etobicoke"
M9A1A9;43.652;-79.526;"etobicoke"
M9A1B0;43.647;-79.528;"etobicoke"
M9A1B1;43.651;-79.527;"etobicoke"
M9A1B2;43.639;-79.539;"etobicoke"
M9A1B3;43.649;-79.528;"etobicoke"
M9A1B4;43.651;-79.527;"etobicoke"
M9A1B5;43.649;-79.528;"etobicoke"
M9A1B6;43.638;-79.54;"etobicoke"
M9A1B7;43.648;-79.53;"etobicoke"
M9A1B8;43.647;-79.53;"etobicoke"
M9A1B9;43.645;-79.532;"etobicoke"
M9A1C0;43.645;-79.529;"islington"
M9A1C1;43.647;-79.531;"etobicoke"
M9A1C2;43.644;-79.533;"etobicoke"
M9A1C3;43.644;-79.533;"etobicoke"
M9A1C4;43.644;-79.533;"etobicoke"
M9A1C5;43.646;-79.534;"etobicoke"
M9A1C6;43.646;-79.535;"etobicoke"
M9A1C7;43.645;-79.536;"etobicoke"
M9A1C8;43.646;-79.536;"etobicoke"
M9A1C9;43.647;-79.535;"etobicoke"
M9A1E1;43.649;-79.533;"etobicoke"
M9A1E2;43.649;-79.533;"etobicoke"
M9A1E3;43.648;-79.535;"etobicoke"
M9A1E4;43.648;-79.534;"etobicoke"
M9A1E5;43.647;-79.536;"etobicoke"
M9A1E6;43.647;-79.537;"etobicoke"
M9A1E7;43.649;-79.535;"etobicoke"
M9A1E8;43.649;-79.535;"etobicoke"
M9A1E9;43.649;-79.536;"etobicoke"
M9A1G1;43.649;-79.537;"etobicoke"
M9A1G2;43.65;-79.536;"etobicoke"
M9A1G3;43.65;-79.536;"etobicoke"
M9A1G4;43.649;-79.537;"etobicoke"
M9A1G5;43.65;-79.529;"etobicoke"
M9A1G6;43.649;-79.531;"etobicoke"
M9A1G7;43.649;-79.531;"etobicoke"
M9A1G8;43.649;-79.529;"etobicoke"
M9A1G9;43.649;-79.53;"etobicoke"
M9A1H1;43.65;-79.531;"etobicoke"
M9A1H2;43.65;-79.533;"etobicoke"
M9A1H3;43.65;-79.533;"etobicoke"
M9A1H4;43.65;-79.534;"etobicoke"
M9A1H5;43.651;-79.536;"etobicoke"
M9A1H6;43.651;-79.538;"etobicoke"
M9A1H7;43.651;-79.538;"etobicoke"
M9A1H8;43.651;-79.536;"etobicoke"
M9A1H9;43.651;-79.536;"etobicoke"
M9A1J1;43.651;-79.538;"etobicoke"
M9A1J2;43.649;-79.527;"toronto"
M9A1J3;43.651;-79.527;"etobicoke"
M9A1J4;43.651;-79.528;"etobicoke"
M9A1J5;43.653;-79.53;"etobicoke"
M9A1J6;43.651;-79.528;"etobicoke"
M9A1J7;43.652;-79.529;"etobicoke"
M9A1J8;43.655;-79.528;"etobicoke"
M9A1J9;43.656;-79.531;"etobicoke"
M9A1K1;43.656;-79.531;"etobicoke"
M9A1K2;43.656;-79.533;"etobicoke"
M9A1K3;43.657;-79.53;"etobicoke"
M9A1K4;43.657;-79.53;"etobicoke"
M9A1K5;43.658;-79.532;"etobicoke"
M9A1K6;43.658;-79.532;"etobicoke"
M9A1K7;43.658;-79.533;"etobicoke"
M9A1K8;43.657;-79.534;"etobicoke"
M9A1K9;43.658;-79.529;"etobicoke"
M9A1L1;43.658;-79.53;"etobicoke"
M9A1L2;43.657;-79.53;"etobicoke"
M9A1L3;43.658;-79.53;"etobicoke"
M9A1L4;43.657;-79.533;"etobicoke"
M9A1L5;43.657;-79.533;"etobicoke"
M9A1L6;43.659;-79.532;"etobicoke"
M9A1L7;43.659;-79.53;"etobicoke"
M9A1L8;43.659;-79.532;"etobicoke"
M9A1L9;43.658;-79.536;"etobicoke"
M9A1M1;43.658;-79.536;"etobicoke"
M9A1M2;43.657;-79.54;"etobicoke"
M9A1M3;43.661;-79.538;"etobicoke"
M9A1M4;43.657;-79.541;"etobicoke"
M9A1M5;43.66;-79.531;"etobicoke"
M9A1M6;43.661;-79.531;"etobicoke"
M9A1M7;43.661;-79.531;"etobicoke"
M9A1M8;43.66;-79.532;"etobicoke"
M9A1M9;43.66;-79.533;"etobicoke"
M9A1N1;43.66;-79.533;"etobicoke"
M9A1N2;43.659;-79.536;"etobicoke"
M9A1N3;43.659;-79.537;"etobicoke"
M9A1N4;43.658;-79.539;"etobicoke"
M9A1N5;43.659;-79.54;"etobicoke"
