V1A0A1;49.675;-115.978;"kimberley"
V1A0A2;49.644;-115.979;"kimberley"
V1A0A3;49.687;-115.985;"kimberley"
V1A0A4;49.662;-115.944;"kimberley"
V1A0A5;49.643;-115.98;"kimberley"
V1A0A6;49.736;-115.836;""
V1A0A7;49.504;-115.733;"cranbrook"
V1A0A9;49.689;-115.922;"kimberley"
V1A0G3;49.662;-115.944;"kimberley"
V1A1A0;49.662;-115.944;"kimberley"
V1A1A1;49.686;-116.001;"kimberley"
V1A1A2;49.663;-115.967;"kimberley"
V1A1A3;49.668;-115.971;"kimberley"
V1A1A4;49.666;-115.968;"kimberley"
V1A1A5;49.666;-115.967;"kimberley"
V1A1A6;49.668;-115.969;"kimberley"
V1A1A7;49.668;-115.969;"kimberley"
V1A1A8;49.667;-115.967;"kimberley"
V1A1A9;49.668;-115.968;"kimberley"
V1A1B1;49.666;-115.966;"kimberley"
V1A1B2;49.667;-115.966;"kimberley"
V1A1B3;49.669;-115.968;"kimberley"
V1A1B4;49.669;-115.967;"kimberley"
V1A1B5;49.67;-115.971;"kimberley"
V1A1B6;49.67;-115.971;"kimberley"
V1A1B7;49.671;-115.974;"kimberley"
V1A1B8;49.671;-115.973;"kimberley"
V1A1B9;49.672;-115.974;"kimberley"
V1A1C1;49.674;-115.975;"kimberley"
V1A1C2;49.671;-115.971;"kimberley"
V1A1C3;49.67;-115.972;"kimberley"
V1A1C4;49.671;-115.973;"kimberley"
V1A1C5;49.672;-115.973;"kimberley"
V1A1C6;49.671;-115.972;"kimberley"
V1A1C7;49.672;-115.973;"kimberley"
V1A1C8;49.673;-115.974;"kimberley"
V1A1C9;49.673;-115.975;"kimberley"
V1A1E0;49.662;-115.944;"kimberley"
V1A1E1;49.673;-115.972;"kimberley"
V1A1E2;49.671;-115.969;"kimberley"
V1A1E3;49.679;-115.979;"kimberley"
V1A1E4;49.678;-115.979;"kimberley"
V1A1E5;49.676;-115.977;"kimberley"
V1A1E6;49.673;-115.976;"kimberley"
V1A1E7;49.672;-115.975;"kimberley"
V1A1E8;49.662;-115.967;"kimberley"
V1A1E9;49.662;-115.967;"kimberley"
V1A1G1;49.667;-115.973;"kimberley"
V1A1G2;49.667;-115.974;"kimberley"
V1A1G3;49.667;-115.975;"kimberley"
V1A1G4;49.668;-115.974;"kimberley"
V1A1G5;49.668;-115.974;"kimberley"
V1A1G6;49.66;-115.976;"kimberley"
V1A1G7;49.667;-115.977;"kimberley"
V1A1G8;49.667;-115.977;"kimberley"
V1A1G9;49.667;-115.976;"kimberley"
V1A1H1;49.667;-115.976;"kimberley"
V1A1H2;49.668;-115.975;"kimberley"
V1A1H3;49.668;-115.974;"kimberley"
V1A1H4;49.668;-115.977;"kimberley"
V1A1H5;49.668;-115.977;"kimberley"
V1A1H6;49.668;-115.977;"kimberley"
V1A1H7;49.669;-115.975;"kimberley"
V1A1H8;49.669;-115.976;"kimberley"
V1A1H9;49.669;-115.977;"kimberley"
V1A1J1;49.669;-115.977;"kimberley"
V1A1J2;49.669;-115.976;"kimberley"
V1A1J3;49.669;-115.977;"kimberley"
V1A1J4;49.669;-115.979;"kimberley"
V1A1J5;49.67;-115.978;"kimberley"
V1A1J6;49.67;-115.977;"kimberley"
V1A1J7;49.671;-115.978;"kimberley"
V1A1J8;49.669;-115.981;"kimberley"
V1A1J9;49.669;-115.981;"kimberley"
V1A1K1;49.669;-115.98;"kimberley"
V1A1K2;49.67;-115.98;"kimberley"
V1A1K3;49.67;-115.978;"kimberley"
V1A1K4;49.671;-115.978;"kimberley"
V1A1K5;49.669;-115.983;"kimberley"
V1A1K6;49.669;-115.982;"kimberley"
V1A1K7;49.67;-115.98;"kimberley"
V1A1K8;49.67;-115.98;"kimberley"
V1A1K9;49.671;-115.979;"kimberley"
V1A1L1;49.67;-115.983;"kimberley"
V1A1L2;49.669;-115.983;"kimberley"
V1A1L3;49.67;-115.982;"kimberley"
V1A1L4;49.67;-115.982;"kimberley"
V1A1L5;49.672;-115.979;"kimberley"
V1A1L6;49.673;-115.978;"kimberley"
V1A1L7;49.673;-115.978;"kimberley"
V1A1L8;49.67;-115.984;"kimberley"
V1A1L9;49.671;-115.982;"kimberley"
V1A1M0;49.662;-115.944;"kimberley"
V1A1M1;49.671;-115.983;"kimberley"
V1A1M2;49.672;-115.981;"kimberley"
V1A1M3;49.672;-115.981;"kimberley"
V1A1M4;49.673;-115.979;"kimberley"
V1A1M5;49.673;-115.979;"kimberley"
V1A1M6;49.672;-115.982;"kimberley"
V1A1M7;49.671;-115.984;"kimberley"
V1A1M8;49.673;-115.982;"kimberley"
V1A1M9;49.673;-115.981;"kimberley"
V1A1N1;49.674;-115.98;"kimberley"
V1A1N2;49.674;-115.979;"kimberley"
V1A1N3;49.675;-115.978;"kimberley"
V1A1N4;49.674;-115.982;"kimberley"
V1A1N5;49.673;-115.983;"kimberley"
V1A1N6;49.674;-115.981;"kimberley"
V1A1N7;49.675;-115.98;"kimberley"
V1A1N8;49.674;-115.983;"kimberley"
V1A1N9;49.674;-115.983;"kimberley"
V1A1P1;49.675;-115.98;"kimberley"
V1A1P2;49.676;-115.981;"kimberley"
V1A1P3;49.676;-115.981;"kimberley"
V1A1P4;49.671;-115.984;"kimberley"
V1A1P5;49.669;-115.977;"kimberley"
V1A1P6;49.669;-115.979;"kimberley"
V1A1P7;49.668;-115.976;"kimberley"
V1A1P8;49.668;-115.977;"kimberley"
V1A1P9;49.667;-115.975;"kimberley"
V1A1R0;49.662;-115.944;"kimberley"
V1A1R1;49.667;-115.976;"kimberley"
V1A1R2;49.667;-115.975;"kimberley"
V1A1R3;49.673;-115.983;"kimberley"
V1A1R4;49.673;-115.982;"kimberley"
V1A1R5;49.669;-115.977;"kimberley"
V1A1R6;49.673;-115.98;"kimberley"
V1A1R7;49.672;-115.981;"kimberley"
V1A1R8;49.672;-115.981;"kimberley"
V1A1R9;49.671;-115.98;"kimberley"
V1A1S0;49.662;-115.944;"kimberley"
V1A1S1;49.671;-115.981;"kimberley"
V1A1S2;49.669;-115.977;"kimberley"
V1A1S3;49.669;-115.977;"kimberley"
V1A1S4;49.669;-115.977;"kimberley"
V1A1S5;49.67;-115.978;"kimberley"
V1A1S6;49.669;-115.978;"kimberley"
V1A1S7;49.67;-115.977;"kimberley"
V1A1S8;49.669;-115.977;"kimberley"
V1A1S9;49.669;-115.976;"kimberley"
V1A1T0;49.662;-115.944;"kimberley"
V1A1T1;49.669;-115.976;"kimberley"
V1A1T2;49.642;-115.975;"kimberley"
V1A1T3;49.668;-115.974;"kimberley"
V1A1T4;49.669;-115.977;"kimberley"
V1A1T5;49.681;-115.975;"kimberley"
V1A1T6;49.667;-115.974;"kimberley"
V1A1T7;49.672;-115.972;"kimberley"
V1A1T8;49.675;-115.983;"kimberley"
V1A1T9;49.675;-115.983;"kimberley"
V1A1V1;49.676;-115.983;"kimberley"
V1A1V2;49.676;-115.983;"kimberley"
V1A1V3;49.676;-115.984;"kimberley"
V1A1V4;49.677;-115.982;"kimberley"
V1A1V5;49.677;-115.982;"kimberley"
V1A1V6;49.677;-115.983;"kimberley"
V1A1V7;49.677;-115.983;"kimberley"
V1A1V8;49.677;-115.983;"kimberley"
V1A1V9;49.677;-115.985;"kimberley"
V1A1W1;49.678;-115.983;"kimberley"
V1A1W2;49.678;-115.983;"kimberley"
V1A1W3;49.678;-115.981;"kimberley"
V1A1W4;49.679;-115.983;"kimberley"
V1A1W5;49.679;-115.983;"kimberley"
V1A1W6;49.679;-115.982;"kimberley"
V1A1W7;49.679;-115.982;"kimberley"
V1A1W8;49.68;-115.982;"kimberley"
V1A1W9;49.68;-115.983;"kimberley"
V1A1X0;49.662;-115.944;"kimberley"
V1A1X1;49.68;-115.982;"kimberley"
V1A1X2;49.68;-115.982;"kimberley"
V1A1X3;49.681;-115.983;"kimberley"
V1A1X4;49.681;-115.982;"kimberley"
V1A1X5;49.678;-115.986;"kimberley"
V1A1X6;49.679;-115.986;"kimberley"
V1A1X7;49.677;-115.985;"kimberley"
V1A1X8;49.678;-115.985;"kimberley"
V1A1X9;49.681;-115.985;"kimberley"
V1A1Y0;49.662;-115.944;"kimberley"
V1A1Y1;49.682;-115.987;"kimberley"
V1A1Y2;49.679;-115.984;"kimberley"
V1A1Y3;49.675;-115.983;"kimberley"
V1A1Y4;49.678;-115.983;"kimberley"
V1A1Y5;49.687;-115.982;"kimberley"
V1A1Y6;49.688;-115.982;"kimberley"
V1A1Y7;49.686;-115.983;"kimberley"
V1A1Y8;49.686;-115.982;"kimberley"
V1A1Y9;49.685;-115.982;"kimberley"
V1A1Z0;49.687;-115.985;"kimberley"
