B3A0A0;44.683;-63.582;"dartmouth"
B3A0A1;44.688;-63.571;"dartmouth"
B3A0A2;44.688;-63.571;"dartmouth"
B3A0A3;44.689;-63.567;"halifax"
B3A0A4;44.689;-63.561;"dartmouth"
B3A0A5;44.683;-63.582;"dartmouth"
B3A0A6;44.683;-63.582;"dartmouth"
B3A0A7;44.684;-63.595;"dartmouth"
B3A0A8;44.683;-63.593;"dartmouth"
B3A0A9;44.683;-63.582;""
B3A0B1;44.683;-63.582;"dartmouth"
B3A0B2;44.684;-63.594;"dartmouth"
B3A0B3;44.683;-63.593;"dartmouth"
B3A0B4;44.69;-63.567;"dartmouth"
B3A0B5;44.683;-63.582;"dartmouth"
B3A0B6;44.689;-63.567;"halifax"
B3A0B7;44.69;-63.565;"halifax"
B3A0B8;44.667;-63.575;"dartmouth"
B3A1A1;44.666;-63.577;"dartmouth"
B3A1A2;44.666;-63.578;"dartmouth"
B3A1A3;44.666;-63.578;"dartmouth"
B3A1A4;44.666;-63.58;"dartmouth"
B3A1A5;44.666;-63.582;"dartmouth"
B3A1A6;44.8;-63.426;"dartmouth"
B3A1A7;44.675;-63.593;"dartmouth"
B3A1A8;44.675;-63.593;"dartmouth"
B3A1A9;44.676;-63.594;"dartmouth"
B3A1B1;44.681;-63.597;"dartmouth"
B3A1B2;44.681;-63.604;"dartmouth"
B3A1B3;44.683;-63.604;"dartmouth"
B3A1B4;44.682;-63.604;"dartmouth"
B3A1B5;44.68;-63.606;"dartmouth"
B3A1B6;44.681;-63.605;"dartmouth"
B3A1B7;44.667;-63.576;"dartmouth"
B3A1B8;44.667;-63.576;"dartmouth"
B3A1B9;44.667;-63.577;"dartmouth"
B3A1C1;44.667;-63.577;"dartmouth"
B3A1C2;44.667;-63.578;"dartmouth"
B3A1C3;44.667;-63.578;"dartmouth"
B3A1C4;44.667;-63.581;"dartmouth"
B3A1C5;44.667;-63.582;"dartmouth"
B3A1C6;44.667;-63.576;"dartmouth"
B3A1C7;44.668;-63.578;"dartmouth"
B3A1C8;44.667;-63.577;"dartmouth"
B3A1C9;44.667;-63.578;"dartmouth"
B3A1E1;44.668;-63.58;"dartmouth"
B3A1E2;44.668;-63.58;"dartmouth"
B3A1E3;44.671;-63.584;"dartmouth"
B3A1E4;44.668;-63.582;"dartmouth"
B3A1E5;44.668;-63.582;"dartmouth"
B3A1E6;44.669;-63.583;"dartmouth"
B3A1E7;44.67;-63.584;"dartmouth"
B3A1E8;44.671;-63.584;"dartmouth"
B3A1E9;44.672;-63.587;"dartmouth"
B3A1G1;44.672;-63.587;"dartmouth"
B3A1G2;44.672;-63.587;"dartmouth"
B3A1G3;44.674;-63.588;"dartmouth"
B3A1G4;44.674;-63.59;"dartmouth"
B3A1G5;44.674;-63.589;"dartmouth"
B3A1G6;44.674;-63.59;"dartmouth"
B3A1G7;44.675;-63.59;"dartmouth"
B3A1G8;44.676;-63.591;"dartmouth"
B3A1G9;44.677;-63.591;"dartmouth"
B3A1H1;44.677;-63.591;"dartmouth"
B3A1H2;44.677;-63.592;"dartmouth"
B3A1H3;44.678;-63.592;"dartmouth"
B3A1H4;44.678;-63.592;"dartmouth"
B3A1H5;44.678;-63.593;"dartmouth"
B3A1H6;44.679;-63.593;"dartmouth"
B3A1H7;44.679;-63.593;"dartmouth"
B3A1H8;44.68;-63.594;"dartmouth"
B3A1H9;44.679;-63.594;"dartmouth"
B3A1J1;44.679;-63.594;"dartmouth"
B3A1J2;44.681;-63.596;"dartmouth"
B3A1J3;44.68;-63.595;"dartmouth"
B3A1J4;44.681;-63.596;"dartmouth"
B3A1J5;44.682;-63.596;"dartmouth"
B3A1J6;44.682;-63.596;"dartmouth"
B3A1J7;44.684;-63.598;"dartmouth"
B3A1J8;44.682;-63.597;"dartmouth"
B3A1J9;44.685;-63.599;"dartmouth"
B3A1K1;44.687;-63.599;"dartmouth"
B3A1K2;44.672;-63.586;"dartmouth"
B3A1K3;44.671;-63.584;"dartmouth"
B3A1K4;44.673;-63.587;"dartmouth"
B3A1K5;44.673;-63.588;"dartmouth"
B3A1K6;44.673;-63.588;"dartmouth"
B3A1K7;44.674;-63.587;"dartmouth"
B3A1K8;44.67;-63.582;"dartmouth"
B3A1K9;44.673;-63.586;"dartmouth"
B3A1L1;44.673;-63.586;"dartmouth"
B3A1L2;44.672;-63.584;"dartmouth"
B3A1L3;44.672;-63.583;"dartmouth"
B3A1L4;44.67;-63.581;"dartmouth"
B3A1L5;44.67;-63.579;"dartmouth"
B3A1L6;44.671;-63.58;"dartmouth"
B3A1L7;44.671;-63.58;"dartmouth"
B3A1L8;44.674;-63.585;"dartmouth"
B3A1L9;44.67;-63.577;"dartmouth"
B3A1M1;44.679;-63.589;"dartmouth"
B3A1M2;44.67;-63.577;"dartmouth"
B3A1M3;44.671;-63.578;"dartmouth"
B3A1M4;44.671;-63.579;"dartmouth"
B3A1M5;44.672;-63.581;"dartmouth"
B3A1M6;44.672;-63.581;"dartmouth"
B3A1M7;44.672;-63.581;"dartmouth"
B3A1M8;44.672;-63.581;"dartmouth"
B3A1M9;44.675;-63.585;"dartmouth"
B3A1N0;44.674;-63.584;"halifax"
